5035=Numeració senar: 1 - 73=Numeración impar: 1 - 73
5036=Numeració parell: 2 - 68=Numeración par: 2 - 68
5018=Numeració parell: 70 - 278=Numeración par: 70 - 278
5017=Numeració senar: 75 - 121=Numeración impar: 75 - 121
5060=Numeració senar: 123 - 159=Numeración impar: 123 - 159
4960=Numeració senar: 161 - 215=Numeración impar: 161 - 215
4905=Numeració senar: 217 - 453=Numeración impar: 217 - 453
5059=Numeració parell: 280 - 324=Numeración par: 280 - 324
4959=Numeració parell: 326 - 386=Numeración par: 326 - 386
4906=Numeració parell: 388 - 616=Numeración par: 388 - 616
6576=Numeració senar: 455 - 553=Numeración impar: 455 - 553
6782=Numeració senar: 555 - 651=Numeración impar: 555 - 651
6577=Numeració parell: 618 - 708=Numeración par: 618 - 708
6494=Numeració senar: 653 - 9999=Numeración impar: 653 - 9999
6781=Numeració parell: 710 - 736=Numeración par: 710 - 736
6907=Numeració parell: 738 - 9998=Numeración par: 738 - 9998
