51589=Numeració senar: 1 - 3=Numeración impar: 1 - 3
51588=Numeració parell: 2 - 4=Numeración par: 2 - 4
51341=Numeració senar: 5 - 15=Numeración impar: 5 - 15
51521=Numeració parell: 6 - 28=Numeración par: 6 - 28
51514=Numeració senar: 17 - 29=Numeración impar: 17 - 29
51513=Numeració parell: 30 - 40=Numeración par: 30 - 40
51502=Numeració senar: 31 - 37=Numeración impar: 31 - 37
51490=Numeració senar: 39 - 45=Numeración impar: 39 - 45
51501=Numeració parell: 42 - 50=Numeración par: 42 - 50
51474=Numeració senar: 47 - 57=Numeración impar: 47 - 57
51489=Numeració parell: 52 - 66=Numeración par: 52 - 66
51417=Numeració senar: 59 - 67=Numeración impar: 59 - 67
51483=Numeració parell: 68 - 80=Numeración par: 68 - 80
51409=Numeració senar: 69 - 85=Numeración impar: 69 - 85
51425=Numeració parell: 82 - 92=Numeración par: 82 - 92
51408=Numeració parell: 94 - 102=Numeración par: 94 - 102
