6914=Numeració senar: 1 - 7=Numeración impar: 1 - 7
6921=Numeració parell: 2 - 36=Numeración par: 2 - 36
6920=Numeració senar: 7 - 7=Numeración impar: 7 - 7
6913=Numeració senar: 9 - 57=Numeración impar: 9 - 57
6592=Numeració parell: 38 - 48=Numeración par: 38 - 48
6889=Numeració parell: 50 - 62=Numeración par: 50 - 62
6886=Numeració senar: 59 - 89=Numeración impar: 59 - 89
6715=Numeració parell: 64 - 70=Numeración par: 64 - 70
6959=Numeració parell: 72 - 9998=Numeración par: 72 - 9998
6695=Numeració senar: 91 - 9999=Numeración impar: 91 - 9999
