108224=Numeració senar: 1 - 5=Numeración impar: 1 - 5
108121=Numeració parell: 2 - 64=Numeración par: 2 - 64
108151=Numeració senar: 7 - 19=Numeración impar: 7 - 19
108140=Numeració senar: 21 - 25=Numeración impar: 21 - 25
108131=Numeració senar: 27 - 61=Numeración impar: 27 - 61
108821=Numeració senar: 63 - 63=Numeración impar: 63 - 63
108851=Numeració senar: 65 - 83=Numeración impar: 65 - 83
108812=Numeració parell: 66 - 86=Numeración par: 66 - 86
108937=Numeració senar: 85 - 123=Numeración impar: 85 - 123
108822=Numeració parell: 88 - 94=Numeración par: 88 - 94
108949=Numeració parell: 96 - 136=Numeración par: 96 - 136
108950=Numeració senar: 125 - 139=Numeración impar: 125 - 139
108960=Numeració parell: 138 - 198=Numeración par: 138 - 198
108961=Numeració senar: 141 - 181=Numeración impar: 141 - 181
108990=Numeració senar: 181 - 297=Numeración impar: 181 - 297
108991=Numeració parell: 200 - 252=Numeración par: 200 - 252
