108167=Numeració senar: 1 - 9=Numeración impar: 1 - 9
108168=Numeració parell: 2 - 2=Numeración par: 2 - 2
108150=Numeració parell: 4 - 4=Numeración par: 4 - 4
108177=Numeració parell: 6 - 10=Numeración par: 6 - 10
108184=Numeració senar: 11 - 39=Numeración impar: 11 - 39
108181=Numeració parell: 12 - 24=Numeración par: 12 - 24
108829=Numeració parell: 26 - 34=Numeración par: 26 - 34
108844=Numeració parell: 36 - 40=Numeración par: 36 - 40
108830=Numeració senar: 41 - 49=Numeración impar: 41 - 49
108845=Numeració senar: 51 - 53=Numeración impar: 51 - 53
