12712=Numeració senar: 1 - 9=Numeración impar: 1 - 9
11880=Numeració parell: 2 - 44=Numeración par: 2 - 44
12699=Numeració senar: 11 - 49=Numeración impar: 11 - 49
11889=Numeració parell: 46 - 92=Numeración par: 46 - 92
12678=Numeració senar: 51 - 73=Numeración impar: 51 - 73
12673=Numeració senar: 75 - 119=Numeración impar: 75 - 119
11921=Numeració parell: 94 - 126=Numeración par: 94 - 126
12652=Numeració senar: 121 - 125=Numeración impar: 121 - 125
12660=Numeració senar: 125 - 159=Numeración impar: 125 - 159
11926=Numeració parell: 128 - 154=Numeración par: 128 - 154
11930=Numeració parell: 156 - 182=Numeración par: 156 - 182
12645=Numeració senar: 161 - 169=Numeración impar: 161 - 169
12639=Numeració senar: 171 - 187=Numeración impar: 171 - 187
11935=Numeració parell: 184 - 198=Numeración par: 184 - 198
12319=Numeració senar: 189 - 217=Numeración impar: 189 - 217
12239=Numeració parell: 200 - 202=Numeración par: 200 - 202
12240=Numeració parell: 204 - 222=Numeración par: 204 - 222
