123889=Numeració senar: 1 - 35=Numeración impar: 1 - 35
123888=Numeració parell: 2 - 54=Numeración par: 2 - 54
123871=Numeració senar: 37 - 67=Numeración impar: 37 - 67
123870=Numeració parell: 56 - 80=Numeración par: 56 - 80
123829=Numeració parell: 82 - 114=Numeración par: 82 - 114
123828=Numeració senar: 91 - 95=Numeración impar: 91 - 95
123827=Numeració senar: 97 - 179=Numeración impar: 97 - 179
123846=Numeració parell: 118 - 164=Numeración par: 118 - 164
124617=Numeració parell: 174 - 278=Numeración par: 174 - 278
124616=Numeració senar: 187 - 279=Numeración impar: 187 - 279
124705=Numeració parell: 280 - 312=Numeración par: 280 - 312
124704=Numeració senar: 281 - 289=Numeración impar: 281 - 289
124507=Numeració senar: 291 - 323=Numeración impar: 291 - 323
