21403=Numeració senar: 1 - 53=Numeración impar: 1 - 53
21418=Numeració parell: 2 - 30=Numeración par: 2 - 30
21389=Numeració parell: 32 - 54=Numeración par: 32 - 54
21379=Numeració senar: 55 - 75=Numeración impar: 55 - 75
21380=Numeració parell: 56 - 78=Numeración par: 56 - 78
21370=Numeració senar: 77 - 103=Numeración impar: 77 - 103
21371=Numeració parell: 80 - 100=Numeración par: 80 - 100
21358=Numeració parell: 102 - 132=Numeración par: 102 - 132
21338=Numeració senar: 105 - 139=Numeración impar: 105 - 139
21339=Numeració parell: 134 - 146=Numeración par: 134 - 146
