91250=Numeració senar: 1 - 49=Numeración impar: 1 - 49
91465=Numeració parell: 2 - 8=Numeración par: 2 - 8
91218=Numeració parell: 10 - 34=Numeración par: 10 - 34
91238=Numeració parell: 36 - 54=Numeración par: 36 - 54
91297=Numeració senar: 51 - 71=Numeración impar: 51 - 71
91228=Numeració parell: 56 - 68=Numeración par: 56 - 68
91339=Numeració parell: 70 - 74=Numeración par: 70 - 74
91340=Numeració senar: 73 - 79=Numeración impar: 73 - 79
91548=Numeració parell: 76 - 9998=Numeración par: 76 - 9998
91453=Numeració senar: 81 - 9999=Numeración impar: 81 - 9999
