20819=Numeració senar: 1 - 15=Numeración impar: 1 - 15
20859=Numeració parell: 2 - 16=Numeración par: 2 - 16
22071=Numeració senar: 17 - 27=Numeración impar: 17 - 27
22046=Numeració parell: 18 - 34=Numeración par: 18 - 34
22061=Numeració senar: 29 - 29=Numeración impar: 29 - 29
22062=Numeració senar: 31 - 31=Numeración impar: 31 - 31
22063=Numeració senar: 33 - 41=Numeración impar: 33 - 41
22047=Numeració parell: 36 - 74=Numeración par: 36 - 74
22055=Numeració senar: 43 - 59=Numeración impar: 43 - 59
22082=Numeració senar: 61 - 65=Numeración impar: 61 - 65
22129=Numeració senar: 67 - 75=Numeración impar: 67 - 75
22137=Numeració parell: 76 - 106=Numeración par: 76 - 106
22126=Numeració senar: 77 - 87=Numeración impar: 77 - 87
22093=Numeració senar: 89 - 101=Numeración impar: 89 - 101
22210=Numeració senar: 103 - 113=Numeración impar: 103 - 113
22190=Numeració parell: 108 - 138=Numeración par: 108 - 138
22200=Numeració senar: 115 - 139=Numeración impar: 115 - 139
22195=Numeració parell: 140 - 148=Numeración par: 140 - 148
22291=Numeració senar: 141 - 143=Numeración impar: 141 - 143
22282=Numeració senar: 145 - 189=Numeración impar: 145 - 189
22301=Numeració parell: 150 - 166=Numeración par: 150 - 166
22349=Numeració parell: 168 - 178=Numeración par: 168 - 178
