11269=Numeració senar: 13 - 27=Numeración impar: 13 - 27
11268=Numeració parell: 24 - 28=Numeración par: 24 - 28
11281=Numeració senar: 29 - 39=Numeración impar: 29 - 39
11315=Numeració parell: 30 - 58=Numeración par: 30 - 58
11308=Numeració senar: 41 - 43=Numeración impar: 41 - 43
11316=Numeració senar: 45 - 59=Numeración impar: 45 - 59
11327=Numeració parell: 60 - 80=Numeración par: 60 - 80
11357=Numeració senar: 61 - 77=Numeración impar: 61 - 77
11347=Numeració senar: 79 - 87=Numeración impar: 79 - 87
11331=Numeració parell: 82 - 88=Numeración par: 82 - 88
