12709=Numeració senar: 1 - 13=Numeración impar: 1 - 13
12714=Numeració senar: 15 - 21=Numeración impar: 15 - 21
11874=Numeració senar: 21 - 55=Numeración impar: 21 - 55
11850=Numeració senar: 57 - 67=Numeración impar: 57 - 67
11841=Numeració senar: 69 - 93=Numeración impar: 69 - 93
11832=Numeració senar: 95 - 121=Numeración impar: 95 - 121
11804=Numeració senar: 123 - 129=Numeración impar: 123 - 129
11794=Numeració senar: 131 - 143=Numeración impar: 131 - 143
11783=Numeració senar: 145 - 155=Numeración impar: 145 - 155
11774=Numeració senar: 157 - 189=Numeración impar: 157 - 189
11752=Numeració senar: 191 - 225=Numeración impar: 191 - 225
11744=Numeració senar: 227 - 239=Numeración impar: 227 - 239
