16075=Numeració senar: 1 - 5=Numeración impar: 1 - 5
16076=Numeració parell: 2 - 12=Numeración par: 2 - 12
16109=Numeració senar: 7 - 51=Numeración impar: 7 - 51
16088=Numeració parell: 14 - 40=Numeración par: 14 - 40
16100=Numeració parell: 42 - 52=Numeración par: 42 - 52
16132=Numeració senar: 53 - 61=Numeración impar: 53 - 61
16169=Numeració parell: 54 - 78=Numeración par: 54 - 78
16168=Numeració senar: 63 - 77=Numeración impar: 63 - 77
16162=Numeració parell: 78 - 136=Numeración par: 78 - 136
16140=Numeració senar: 79 - 97=Numeración impar: 79 - 97
16148=Numeració senar: 99 - 117=Numeración impar: 99 - 117
16156=Numeració senar: 119 - 127=Numeración impar: 119 - 127
15410=Numeració senar: 129 - 135=Numeración impar: 129 - 135
15397=Numeració senar: 137 - 141=Numeración impar: 137 - 141
15398=Numeració parell: 138 - 150=Numeración par: 138 - 150
