20385=Numeració senar: 1 - 17=Numeración impar: 1 - 17
20417=Numeració parell: 2 - 10=Numeración par: 2 - 10
20403=Numeració parell: 12 - 60=Numeración par: 12 - 60
20367=Numeració senar: 19 - 31=Numeración impar: 19 - 31
20402=Numeració senar: 33 - 33=Numeración impar: 33 - 33
20259=Numeració senar: 35 - 43=Numeración impar: 35 - 43
20280=Numeració senar: 45 - 53=Numeración impar: 45 - 53
20268=Numeració senar: 55 - 77=Numeración impar: 55 - 77
20260=Numeració parell: 62 - 74=Numeración par: 62 - 74
20263=Numeració parell: 76 - 102=Numeración par: 76 - 102
