15074=Numeració senar: 1 - 3=Numeración impar: 1 - 3
15075=Numeració parell: 2 - 4=Numeración par: 2 - 4
15068=Numeració senar: 5 - 5=Numeración impar: 5 - 5
15069=Numeració parell: 6 - 6=Numeración par: 6 - 6
15055=Numeració senar: 7 - 7=Numeración impar: 7 - 7
15056=Numeració parell: 8 - 8=Numeración par: 8 - 8
14136=Numeració senar: 9 - 15=Numeración impar: 9 - 15
14137=Numeració parell: 10 - 14=Numeración par: 10 - 14
15119=Numeració parell: 16 - 16=Numeración par: 16 - 16
15118=Numeració senar: 17 - 17=Numeración impar: 17 - 17
