50759=Numeració senar: 1 - 19=Numeración impar: 1 - 19
50760=Numeració parell: 2 - 30=Numeración par: 2 - 30
50822=Numeració senar: 21 - 43=Numeración impar: 21 - 43
50815=Numeració parell: 32 - 58=Numeración par: 32 - 58
50863=Numeració senar: 45 - 65=Numeración impar: 45 - 65
50857=Numeració parell: 60 - 80=Numeración par: 60 - 80
50913=Numeració senar: 67 - 85=Numeración impar: 67 - 85
50912=Numeració parell: 82 - 106=Numeración par: 82 - 106
50905=Numeració senar: 87 - 99=Numeración impar: 87 - 99
50904=Numeració parell: 108 - 122=Numeración par: 108 - 122
