77910=Numeració senar: 1 - 35=Numeración impar: 1 - 35
77909=Numeració parell: 2 - 18=Numeración par: 2 - 18
77883=Numeració parell: 20 - 52=Numeración par: 20 - 52
77905=Numeració senar: 37 - 53=Numeración impar: 37 - 53
77865=Numeració parell: 54 - 104=Numeración par: 54 - 104
77864=Numeració senar: 55 - 105=Numeración impar: 55 - 105
77845=Numeració parell: 106 - 134=Numeración par: 106 - 134
77844=Numeració senar: 107 - 137=Numeración impar: 107 - 137
78164=Numeració parell: 136 - 150=Numeración par: 136 - 150
78163=Numeració senar: 139 - 167=Numeración impar: 139 - 167
78139=Numeració parell: 154 - 196=Numeración par: 154 - 196
78192=Numeració senar: 169 - 195=Numeración impar: 169 - 195
78182=Numeració senar: 197 - 227=Numeración impar: 197 - 227
78126=Numeració parell: 198 - 226=Numeración par: 198 - 226
78023=Numeració parell: 228 - 258=Numeración par: 228 - 258
78270=Numeració senar: 233 - 279=Numeración impar: 233 - 279
78278=Numeració senar: 281 - 283=Numeración impar: 281 - 283
