123144=Numeració senar: 1 - 57=Numeración impar: 1 - 57
123145=Numeració parell: 4 - 56=Numeración par: 4 - 56
123165=Numeració parell: 58 - 90=Numeración par: 58 - 90
123164=Numeració senar: 61 - 91=Numeración impar: 61 - 91
123188=Numeració parell: 100 - 134=Numeración par: 100 - 134
123187=Numeració senar: 119 - 163=Numeración impar: 119 - 163
123208=Numeració parell: 144 - 178=Numeración par: 144 - 178
123207=Numeració senar: 165 - 189=Numeración impar: 165 - 189
123242=Numeració parell: 192 - 212=Numeración par: 192 - 212
123241=Numeració senar: 193 - 201=Numeración impar: 193 - 201
