10503=Numeració senar: 1 - 1=Numeración impar: 1 - 1
10523=Numeració parell: 2 - 12=Numeración par: 2 - 12
10504=Numeració senar: 3 - 21=Numeración impar: 3 - 21
10505=Numeració parell: 14 - 30=Numeración par: 14 - 30
10471=Numeració senar: 23 - 41=Numeración impar: 23 - 41
10491=Numeració parell: 32 - 48=Numeración par: 32 - 48
10461=Numeració senar: 43 - 57=Numeración impar: 43 - 57
10475=Numeració parell: 50 - 64=Numeración par: 50 - 64
10359=Numeració senar: 59 - 73=Numeración impar: 59 - 73
10041=Numeració parell: 66 - 108=Numeración par: 66 - 108
10351=Numeració senar: 75 - 93=Numeración impar: 75 - 93
10329=Numeració senar: 95 - 123=Numeración impar: 95 - 123
10055=Numeració parell: 110 - 140=Numeración par: 110 - 140
10215=Numeració senar: 125 - 151=Numeración impar: 125 - 151
10076=Numeració parell: 142 - 148=Numeración par: 142 - 148
10077=Numeració parell: 150 - 166=Numeración par: 150 - 166
10207=Numeració senar: 153 - 171=Numeración impar: 153 - 171
10088=Numeració parell: 168 - 182=Numeración par: 168 - 182
10166=Numeració senar: 173 - 215=Numeración impar: 173 - 215
10104=Numeració parell: 184 - 222=Numeración par: 184 - 222
10156=Numeració senar: 217 - 263=Numeración impar: 217 - 263
10109=Numeració parell: 224 - 238=Numeración par: 224 - 238
10142=Numeració parell: 240 - 300=Numeración par: 240 - 300
