84130=Numeració senar: 1 - 65=Numeración impar: 1 - 65
86399=Numeració parell: 2 - 100=Numeración par: 2 - 100
84083=Numeració senar: 67 - 179=Numeración impar: 67 - 179
86864=Numeració parell: 102 - 204=Numeración par: 102 - 204
84230=Numeració senar: 181 - 229=Numeración impar: 181 - 229
86379=Numeració parell: 206 - 254=Numeración par: 206 - 254
84245=Numeració senar: 231 - 381=Numeración impar: 231 - 381
86824=Numeració parell: 256 - 492=Numeración par: 256 - 492
84259=Numeració senar: 383 - 493=Numeración impar: 383 - 493
86878=Numeració parell: 494 - 518=Numeración par: 494 - 518
87135=Numeració senar: 495 - 575=Numeración impar: 495 - 575
86903=Numeració parell: 520 - 520=Numeración par: 520 - 520
86911=Numeració parell: 522 - 558=Numeración par: 522 - 558
87111=Numeració parell: 560 - 688=Numeración par: 560 - 688
87235=Numeració senar: 577 - 617=Numeración impar: 577 - 617
87215=Numeració senar: 619 - 691=Numeración impar: 619 - 691
