51932=Numeració parell: 10 - 78=Numeración par: 10 - 78
51927=Numeració parell: 80 - 232=Numeración par: 80 - 232
51849=Numeració senar: 91 - 99=Numeración impar: 91 - 99
51913=Numeració senar: 139 - 149=Numeración impar: 139 - 149
51860=Numeració senar: 159 - 291=Numeración impar: 159 - 291
51924=Numeració parell: 240 - 250=Numeración par: 240 - 250
51930=Numeració parell: 252 - 280=Numeración par: 252 - 280
51923=Numeració parell: 300 - 310=Numeración par: 300 - 310
51908=Numeració senar: 301 - 335=Numeración impar: 301 - 335
51929=Numeració parell: 312 - 322=Numeración par: 312 - 322
51856=Numeració senar: 341 - 347=Numeración impar: 341 - 347
51922=Numeració parell: 342 - 370=Numeración par: 342 - 370
50312=Numeració senar: 349 - 393=Numeración impar: 349 - 393
51931=Numeració parell: 370 - 370=Numeración par: 370 - 370
50201=Numeració senar: 395 - 397=Numeración impar: 395 - 397
51909=Numeració parell: 400 - 408=Numeración par: 400 - 408
50437=Numeració senar: 413 - 441=Numeración impar: 413 - 441
51916=Numeració parell: 420 - 436=Numeración par: 420 - 436
50314=Numeració parell: 438 - 512=Numeración par: 438 - 512
50245=Numeració senar: 443 - 443=Numeración impar: 443 - 443
50311=Numeració senar: 445 - 449=Numeración impar: 445 - 449
50313=Numeració parell: 514 - 552=Numeración par: 514 - 552
