136207=Numeració senar: 1 - 61=Numeración impar: 1 - 61
136604=Numeració parell: 2 - 46=Numeración par: 2 - 46
136557=Numeració parell: 48 - 48=Numeración par: 48 - 48
136571=Numeració parell: 50 - 74=Numeración par: 50 - 74
136570=Numeració senar: 65 - 73=Numeración impar: 65 - 73
135261=Numeració senar: 75 - 89=Numeración impar: 75 - 89
135236=Numeració parell: 76 - 102=Numeración par: 76 - 102
135253=Numeració senar: 95 - 127=Numeración impar: 95 - 127
135766=Numeració parell: 104 - 9998=Numeración par: 104 - 9998
135643=Numeració senar: 135 - 9999=Numeración impar: 135 - 9999
