91082=Numeració senar: 1 - 31=Numeración impar: 1 - 31
91083=Numeració parell: 2 - 30=Numeración par: 2 - 30
91174=Numeració parell: 32 - 42=Numeración par: 32 - 42
91175=Numeració senar: 33 - 43=Numeración impar: 33 - 43
91090=Numeració parell: 44 - 72=Numeración par: 44 - 72
91091=Numeració senar: 45 - 71=Numeración impar: 45 - 71
91112=Numeració senar: 73 - 75=Numeración impar: 73 - 75
91113=Numeració parell: 74 - 76=Numeración par: 74 - 76
91176=Numeració senar: 77 - 79=Numeración impar: 77 - 79
91177=Numeració parell: 78 - 78=Numeración par: 78 - 78
91092=Numeració parell: 82 - 84=Numeración par: 82 - 84
91093=Numeració senar: 83 - 83=Numeración impar: 83 - 83
91104=Numeració senar: 85 - 97=Numeración impar: 85 - 97
91105=Numeració parell: 86 - 96=Numeración par: 86 - 96
91179=Numeració parell: 98 - 108=Numeración par: 98 - 108
91180=Numeració senar: 99 - 109=Numeración impar: 99 - 109
91094=Numeració parell: 110 - 9998=Numeración par: 110 - 9998
91095=Numeració senar: 111 - 9999=Numeración impar: 111 - 9999
