9755=Numeració senar: 1 - 23=Numeración impar: 1 - 23
9142=Numeració parell: 2 - 16=Numeración par: 2 - 16
9186=Numeració parell: 18 - 50=Numeración par: 18 - 50
9745=Numeració senar: 25 - 37=Numeración impar: 25 - 37
9702=Numeració senar: 39 - 67=Numeración impar: 39 - 67
9680=Numeració parell: 52 - 66=Numeración par: 52 - 66
9670=Numeració parell: 68 - 82=Numeración par: 68 - 82
9661=Numeració senar: 69 - 87=Numeración impar: 69 - 87
9612=Numeració parell: 84 - 100=Numeración par: 84 - 100
9625=Numeració senar: 89 - 99=Numeración impar: 89 - 99
9581=Numeració senar: 101 - 127=Numeración impar: 101 - 127
9575=Numeració parell: 102 - 114=Numeración par: 102 - 114
9561=Numeració parell: 116 - 130=Numeración par: 116 - 130
9589=Numeració senar: 129 - 147=Numeración impar: 129 - 147
16025=Numeració parell: 132 - 148=Numeración par: 132 - 148
16019=Numeració senar: 149 - 163=Numeración impar: 149 - 163
16020=Numeració parell: 150 - 166=Numeración par: 150 - 166
15986=Numeració senar: 165 - 203=Numeración impar: 165 - 203
16011=Numeració parell: 166 - 188=Numeración par: 166 - 188
15991=Numeració parell: 190 - 210=Numeración par: 190 - 210
